Pseudo-terminal will not be allocated because stdin is not a terminal.
Allocated port 7 for remote forward to localhost:8123
You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
http://kzajg-49-43-229-224.run.pinggy-free.link
https://kzajg-49-43-229-224.run.pinggy-free.link

RB: 0, SB: 0, TC: 0, AC: 0               
RB: 0, SB: 0, TC: 0, AC: 0               
RB: 0, SB: 0, TC: 0, AC: 4294967295               
RB: 0, SB: 0, TC: 1, AC: 0               
RB: 0, SB: 0, TC: 1, AC: 0               
RB: 442, SB: 16103, TC: 2, AC: 2               
RB: 442, SB: 16103, TC: 2, AC: 1               
RB: 104836, SB: 583895793, TC: 142, AC: 1               
RB: 104836, SB: 583895793, TC: 142, AC: 1               
RB: 104836, SB: 583895793, TC: 142, AC: 1               
RB: 104836, SB: 583895793, TC: 142, AC: 1               
RB: 104836, SB: 583895793, TC: 142, AC: 0               
RB: 104836, SB: 583895793, TC: 143, AC: 1               
RB: 106319, SB: 584190589, TC: 143, AC: 3               
RB: 106319, SB: 584190589, TC: 143, AC: 3               
RB: 106319, SB: 584190589, TC: 143, AC: 2               
RB: 106319, SB: 584190589, TC: 144, AC: 3               
RB: 106319, SB: 584476732, TC: 143, AC: 3               
RB: 106319, SB: 584476732, TC: 143, AC: 1               
RB: 106319, SB: 584476732, TC: 143, AC: 0               
RB: 106319, SB: 584476732, TC: 143, AC: 0               
RB: 106319, SB: 584476732, TC: 143, AC: 0               
RB: 107044, SB: 584956168, TC: 144, AC: 1               
RB: 107044, SB: 587393288, TC: 144, AC: 1               
RB: 107044, SB: 587393288, TC: 144, AC: 0               
RB: 107044, SB: 587393288, TC: 145, AC: 1               
RB: 107044, SB: 587945584, TC: 144, AC: 1               
RB: 107044, SB: 587945584, TC: 144, AC: 1               
RB: 107044, SB: 587945584, TC: 144, AC: 1               
RB: 107658, SB: 588896062, TC: 145, AC: 1               
RB: 107658, SB: 591517502, TC: 145, AC: 1               
RB: 107658, SB: 594204478, TC: 145, AC: 1               
RB: 107658, SB: 597088062, TC: 145, AC: 1               
RB: 107658, SB: 598759230, TC: 145, AC: 1               
RB: 107658, SB: 600758078, TC: 145, AC: 1               
RB: 107658, SB: 603084606, TC: 145, AC: 1               
RB: 107658, SB: 603084606, TC: 145, AC: 1               
RB: 108367, SB: 605443902, TC: 146, AC: 2               
RB: 108367, SB: 605443902, TC: 146, AC: 2               
RB: 108367, SB: 605443902, TC: 146, AC: 1               
RB: 108367, SB: 605443902, TC: 147, AC: 2               
RB: 108367, SB: 605443902, TC: 147, AC: 2               
RB: 108367, SB: 605443902, TC: 147, AC: 2               
RB: 108367, SB: 605443902, TC: 147, AC: 2               
RB: 108367, SB: 605443902, TC: 147, AC: 2               
RB: 108367, SB: 605443902, TC: 147, AC: 2               
RB: 108367, SB: 605443902, TC: 147, AC: 2               
RB: 110681, SB: 607223058, TC: 150, AC: 6               
RB: 110681, SB: 607223058, TC: 150, AC: 6               
RB: 110681, SB: 607223058, TC: 150, AC: 5               
RB: 110681, SB: 607223058, TC: 151, AC: 6               
RB: 111413, SB: 607942822, TC: 150, AC: 6               
RB: 111413, SB: 607942822, TC: 150, AC: 6               
RB: 111413, SB: 607942822, TC: 151, AC: 7               
RB: 111413, SB: 607942822, TC: 151, AC: 6               
RB: 111413, SB: 607942822, TC: 152, AC: 7               
RB: 111413, SB: 607942822, TC: 152, AC: 6               
RB: 111413, SB: 607942822, TC: 153, AC: 7               
RB: 111413, SB: 607942822, TC: 153, AC: 6               
RB: 111413, SB: 607942822, TC: 154, AC: 7               
RB: 111413, SB: 607942822, TC: 154, AC: 7               
RB: 111413, SB: 607942822, TC: 154, AC: 7               
RB: 111413, SB: 607942822, TC: 154, AC: 6               
RB: 111413, SB: 607942822, TC: 155, AC: 7               
RB: 111413, SB: 607942822, TC: 155, AC: 7               
RB: 111413, SB: 607942822, TC: 155, AC: 7               
RB: 111413, SB: 607942822, TC: 155, AC: 7               
RB: 112124, SB: 610622690, TC: 152, AC: 6               
RB: 112124, SB: 610622690, TC: 152, AC: 6               
RB: 112124, SB: 610622690, TC: 152, AC: 5               
RB: 112124, SB: 610622690, TC: 153, AC: 6               
RB: 114429, SB: 611510807, TC: 154, AC: 8               
RB: 114429, SB: 611510807, TC: 154, AC: 8               
RB: 114429, SB: 611510807, TC: 154, AC: 8               
RB: 114429, SB: 615168739, TC: 154, AC: 8               
RB: 114429, SB: 617102051, TC: 154, AC: 8               
RB: 114429, SB: 617102051, TC: 154, AC: 7               
RB: 114429, SB: 617102051, TC: 155, AC: 8               
RB: 114429, SB: 617102051, TC: 155, AC: 8               
RB: 115279, SB: 620254447, TC: 155, AC: 4               
RB: 115279, SB: 620254447, TC: 155, AC: 4               
RB: 115279, SB: 620778925, TC: 155, AC: 4               
RB: 115279, SB: 620778925, TC: 155, AC: 3               
RB: 115279, SB: 620778925, TC: 156, AC: 4               
RB: 115279, SB: 620778925, TC: 156, AC: 3               
RB: 115279, SB: 620778925, TC: 157, AC: 4               
RB: 115279, SB: 624187762, TC: 155, AC: 4               
RB: 115279, SB: 624187762, TC: 155, AC: 4               
RB: 115279, SB: 625465714, TC: 156, AC: 5               
RB: 115279, SB: 625465714, TC: 156, AC: 5               
RB: 115279, SB: 625465714, TC: 156, AC: 4               
RB: 115279, SB: 625465714, TC: 157, AC: 5               
RB: 115990, SB: 627940782, TC: 156, AC: 4               
RB: 115990, SB: 627940782, TC: 156, AC: 4               
RB: 115990, SB: 627940782, TC: 157, AC: 5               
RB: 115990, SB: 627940782, TC: 157, AC: 5               
RB: 115990, SB: 627940782, TC: 158, AC: 4               
RB: 115990, SB: 627940782, TC: 158, AC: 4               
RB: 115990, SB: 627940782, TC: 158, AC: 3               
RB: 115990, SB: 627940782, TC: 159, AC: 4               
RB: 115990, SB: 627940782, TC: 159, AC: 3               
RB: 115990, SB: 627940782, TC: 160, AC: 4               
RB: 115990, SB: 627940782, TC: 160, AC: 4               
RB: 115990, SB: 627940782, TC: 160, AC: 4               
RB: 118215, SB: 630907574, TC: 159, AC: 4               
RB: 118215, SB: 630907574, TC: 159, AC: 4               
RB: 118215, SB: 631530370, TC: 159, AC: 4               
RB: 118215, SB: 635003778, TC: 159, AC: 4               
RB: 118215, SB: 635003778, TC: 159, AC: 3               
RB: 118215, SB: 635003778, TC: 160, AC: 4               
RB: 118215, SB: 637107394, TC: 159, AC: 4               
RB: 118215, SB: 640351426, TC: 159, AC: 2               
RB: 118215, SB: 640777410, TC: 159, AC: 2               
RB: 118215, SB: 643300546, TC: 159, AC: 1               
RB: 118215, SB: 643300546, TC: 159, AC: 1               
RB: 118215, SB: 645463234, TC: 160, AC: 2               
RB: 118215, SB: 645463234, TC: 160, AC: 2               
RB: 118943, SB: 647757198, TC: 160, AC: 2               
RB: 118943, SB: 647953806, TC: 160, AC: 2               
RB: 118943, SB: 651533710, TC: 160, AC: 2               
RB: 118943, SB: 651533710, TC: 160, AC: 1               
RB: 118943, SB: 651533710, TC: 161, AC: 2               
RB: 118943, SB: 651533710, TC: 161, AC: 2               
RB: 118943, SB: 651533710, TC: 161, AC: 2               
RB: 120430, SB: 655038158, TC: 162, AC: 4               
RB: 120430, SB: 655038158, TC: 162, AC: 4               
RB: 120430, SB: 655038158, TC: 162, AC: 3               
RB: 120430, SB: 655038158, TC: 163, AC: 4               
RB: 120430, SB: 655038158, TC: 163, AC: 4               
RB: 120430, SB: 655038158, TC: 163, AC: 3               
RB: 120430, SB: 655038158, TC: 164, AC: 4               
RB: 120430, SB: 657119961, TC: 162, AC: 4               
RB: 120430, SB: 659610329, TC: 162, AC: 4               
RB: 120430, SB: 660789977, TC: 162, AC: 4               
RB: 120430, SB: 660789977, TC: 162, AC: 4               
RB: 120430, SB: 660789977, TC: 162, AC: 4               
RB: 121157, SB: 664296153, TC: 163, AC: 2               
RB: 121157, SB: 665475801, TC: 163, AC: 2               
RB: 121157, SB: 667966169, TC: 163, AC: 2               
RB: 121157, SB: 667966169, TC: 163, AC: 1               
RB: 121157, SB: 667966169, TC: 164, AC: 2               
RB: 121157, SB: 671533325, TC: 163, AC: 2               
RB: 121157, SB: 675105037, TC: 163, AC: 2               
RB: 121157, SB: 677136653, TC: 163, AC: 2               
RB: 121157, SB: 680085773, TC: 163, AC: 1               
RB: 121157, SB: 680806669, TC: 163, AC: 1               
RB: 121157, SB: 684312845, TC: 163, AC: 1               
RB: 121157, SB: 685492493, TC: 163, AC: 1               
RB: 121157, SB: 687982861, TC: 163, AC: 1               
RB: 121157, SB: 687982861, TC: 163, AC: 1               
RB: 121157, SB: 687982861, TC: 164, AC: 2               
RB: 121157, SB: 687982861, TC: 164, AC: 2               
RB: 121157, SB: 687982861, TC: 164, AC: 1               
RB: 121157, SB: 687982861, TC: 165, AC: 2               
RB: 121157, SB: 687982861, TC: 165, AC: 2               
RB: 122797, SB: 691534292, TC: 165, AC: 3               
RB: 122797, SB: 691534292, TC: 165, AC: 2               
RB: 122797, SB: 691534292, TC: 166, AC: 3               
RB: 122797, SB: 691534292, TC: 166, AC: 3               
RB: 122797, SB: 691534292, TC: 166, AC: 3               
RB: 122797, SB: 691534292, TC: 166, AC: 3               
RB: 123525, SB: 695585639, TC: 166, AC: 4               
RB: 123525, SB: 697158503, TC: 166, AC: 4               
RB: 123525, SB: 697158503, TC: 166, AC: 3               
RB: 123525, SB: 697158503, TC: 167, AC: 4               
RB: 123525, SB: 700834983, TC: 166, AC: 3               
RB: 123525, SB: 700834983, TC: 166, AC: 3               
RB: 123525, SB: 700834983, TC: 166, AC: 3               
RB: 123525, SB: 700834983, TC: 166, AC: 2               
RB: 123525, SB: 700834983, TC: 167, AC: 3               
RB: 124254, SB: 703362675, TC: 167, AC: 3               
RB: 124254, SB: 705099379, TC: 167, AC: 3               
RB: 124254, SB: 707262067, TC: 167, AC: 2               
RB: 124254, SB: 707982963, TC: 167, AC: 2               
RB: 124254, SB: 707982963, TC: 167, AC: 1               
RB: 124254, SB: 710473331, TC: 167, AC: 1               
RB: 124254, SB: 711554675, TC: 167, AC: 1               
RB: 124254, SB: 714667635, TC: 167, AC: 1               
RB: 124254, SB: 716732019, TC: 167, AC: 1               
RB: 124254, SB: 718894707, TC: 167, AC: 1               
RB: 124254, SB: 720860787, TC: 167, AC: 1               
RB: 124254, SB: 723252851, TC: 167, AC: 1               
RB: 124254, SB: 725120627, TC: 167, AC: 1               
RB: 124254, SB: 727742067, TC: 167, AC: 1               
RB: 124254, SB: 728004211, TC: 167, AC: 1               
RB: 124254, SB: 731575923, TC: 167, AC: 1               
RB: 124254, SB: 735278707, TC: 167, AC: 1               
RB: 124254, SB: 736753267, TC: 167, AC: 1               
RB: 124254, SB: 740226675, TC: 167, AC: 1               
RB: 124254, SB: 740882035, TC: 167, AC: 1               
RB: 124254, SB: 744814195, TC: 167, AC: 1               
RB: 124254, SB: 745141875, TC: 167, AC: 1               
RB: 124254, SB: 748025459, TC: 167, AC: 1               
RB: 124254, SB: 751597171, TC: 167, AC: 1               
RB: 124254, SB: 755398259, TC: 167, AC: 1               
RB: 124254, SB: 756774515, TC: 167, AC: 1               
RB: 124254, SB: 759428723, TC: 167, AC: 1               
RB: 124254, SB: 760903283, TC: 167, AC: 1               
RB: 124254, SB: 760903283, TC: 167, AC: 0               
RB: 124254, SB: 760903283, TC: 168, AC: 1               
RB: 124254, SB: 763226065, TC: 167, AC: 1               
RB: 124254, SB: 763226065, TC: 167, AC: 1               
RB: 124254, SB: 763226065, TC: 168, AC: 1               
RB: 124254, SB: 763226065, TC: 168, AC: 1               
RB: 124254, SB: 763226065, TC: 168, AC: 0               
RB: 124254, SB: 763226065, TC: 169, AC: 1               
RB: 124254, SB: 763226065, TC: 169, AC: 1               
RB: 124254, SB: 763226065, TC: 169, AC: 1               
RB: 124254, SB: 763226065, TC: 169, AC: 1               
RB: 124254, SB: 763226065, TC: 169, AC: 1               
RB: 124254, SB: 763226065, TC: 169, AC: 1               
RB: 126536, SB: 763591897, TC: 171, AC: 4               
RB: 126536, SB: 763591897, TC: 171, AC: 4               
RB: 126536, SB: 763591897, TC: 171, AC: 4               
RB: 126536, SB: 763591897, TC: 171, AC: 3               
RB: 126536, SB: 763591897, TC: 172, AC: 4               
RB: 126536, SB: 763591897, TC: 172, AC: 4               
RB: 126536, SB: 763591897, TC: 172, AC: 3               
RB: 126536, SB: 763591897, TC: 173, AC: 4               
RB: 128019, SB: 765920674, TC: 172, AC: 5               
RB: 128019, SB: 765920674, TC: 172, AC: 4               
RB: 128019, SB: 765920674, TC: 173, AC: 5               
RB: 128019, SB: 768483246, TC: 172, AC: 5               
RB: 128019, SB: 768483246, TC: 172, AC: 4               
RB: 128019, SB: 768483246, TC: 173, AC: 5               
RB: 128019, SB: 768483246, TC: 173, AC: 5               
RB: 128019, SB: 768483246, TC: 173, AC: 5               
RB: 128019, SB: 768483246, TC: 173, AC: 4               
RB: 128019, SB: 768483246, TC: 174, AC: 5               
RB: 128869, SB: 768779313, TC: 173, AC: 5               
RB: 128869, SB: 768779313, TC: 173, AC: 2               
RB: 128869, SB: 768779313, TC: 173, AC: 0               
RB: 128869, SB: 768779313, TC: 173, AC: 0               
RB: 128869, SB: 768779313, TC: 174, AC: 1               
RB: 128869, SB: 768779313, TC: 174, AC: 1               
RB: 128869, SB: 768779313, TC: 174, AC: 0               
RB: 128869, SB: 768779313, TC: 175, AC: 1               
RB: 129597, SB: 770784829, TC: 174, AC: 1               
RB: 129597, SB: 770784829, TC: 174, AC: 1               
RB: 129597, SB: 770784829, TC: 174, AC: 1               
RB: 129597, SB: 770784829, TC: 174, AC: 1               
RB: 129597, SB: 770784829, TC: 174, AC: 0               
RB: 129597, SB: 770784829, TC: 175, AC: 1               
RB: 131084, SB: 770843785, TC: 176, AC: 3               
RB: 131084, SB: 770843785, TC: 176, AC: 3               
RB: 131084, SB: 770843785, TC: 176, AC: 2               
RB: 131084, SB: 770843785, TC: 177, AC: 3               
RB: 131084, SB: 771129928, TC: 176, AC: 3               
RB: 131084, SB: 771129928, TC: 176, AC: 2               
RB: 131084, SB: 771129928, TC: 176, AC: 0               
RB: 131084, SB: 771129928, TC: 176, AC: 0               
RB: 131811, SB: 771129928, TC: 177, AC: 1               
RB: 131811, SB: 771129928, TC: 177, AC: 1               
RB: 131811, SB: 773358152, TC: 177, AC: 1               
RB: 131811, SB: 773358152, TC: 177, AC: 0               
RB: 131811, SB: 773358152, TC: 178, AC: 1               
RB: 131811, SB: 774598780, TC: 177, AC: 1               
RB: 131811, SB: 774598780, TC: 177, AC: 0               
RB: 131811, SB: 774598780, TC: 177, AC: 0               
RB: 132425, SB: 774598780, TC: 178, AC: 1               
RB: 132425, SB: 774598780, TC: 178, AC: 1               
RB: 132425, SB: 777285962, TC: 178, AC: 1               
RB: 132425, SB: 779153738, TC: 178, AC: 1               
RB: 132425, SB: 781644106, TC: 178, AC: 1               
RB: 132425, SB: 784363850, TC: 178, AC: 1               
RB: 132425, SB: 787181898, TC: 178, AC: 1               
RB: 132425, SB: 789999946, TC: 178, AC: 1               
RB: 132425, SB: 792883530, TC: 178, AC: 1               
RB: 132425, SB: 794620234, TC: 178, AC: 1               
RB: 132425, SB: 797307210, TC: 178, AC: 1               
RB: 132425, SB: 798683466, TC: 178, AC: 1               
RB: 132425, SB: 799338826, TC: 178, AC: 1               
RB: 132425, SB: 800026954, TC: 178, AC: 1               
RB: 132425, SB: 800878922, TC: 178, AC: 1               
RB: 132425, SB: 801698122, TC: 178, AC: 1               
RB: 132425, SB: 802681162, TC: 178, AC: 1               
RB: 132425, SB: 803696970, TC: 178, AC: 1               
RB: 132425, SB: 804843850, TC: 178, AC: 1               
RB: 132425, SB: 806023498, TC: 178, AC: 1               
RB: 132425, SB: 807301450, TC: 178, AC: 1               
RB: 132425, SB: 808776010, TC: 178, AC: 1               
RB: 132425, SB: 810316106, TC: 178, AC: 1               
RB: 132425, SB: 811954506, TC: 178, AC: 1               
RB: 132425, SB: 813560138, TC: 178, AC: 1               
RB: 132425, SB: 815264074, TC: 178, AC: 1               
RB: 132425, SB: 817000778, TC: 178, AC: 1               
RB: 132425, SB: 818868554, TC: 178, AC: 1               
RB: 132425, SB: 820834634, TC: 178, AC: 1               
RB: 132425, SB: 822833482, TC: 178, AC: 1               
RB: 132425, SB: 824865098, TC: 178, AC: 1               
RB: 132425, SB: 827322698, TC: 178, AC: 1               
RB: 132425, SB: 830337354, TC: 178, AC: 1               
RB: 132425, SB: 833581386, TC: 178, AC: 1               
RB: 132425, SB: 837022026, TC: 178, AC: 1               
RB: 132425, SB: 840331594, TC: 178, AC: 1               
RB: 132425, SB: 840855882, TC: 178, AC: 1               
RB: 132425, SB: 844460362, TC: 178, AC: 1               
RB: 132425, SB: 844886346, TC: 178, AC: 1               
RB: 132425, SB: 847343946, TC: 178, AC: 1               
RB: 132425, SB: 850358602, TC: 178, AC: 1               
RB: 132425, SB: 853602634, TC: 178, AC: 1               
RB: 132425, SB: 856420682, TC: 178, AC: 1               
RB: 132425, SB: 857043274, TC: 178, AC: 1               
RB: 132425, SB: 860254538, TC: 178, AC: 1               
RB: 132425, SB: 860877130, TC: 178, AC: 1               
RB: 132425, SB: 864612682, TC: 178, AC: 1               
RB: 132425, SB: 864907594, TC: 178, AC: 1               
RB: 132425, SB: 867365194, TC: 178, AC: 1               
RB: 132425, SB: 867365194, TC: 178, AC: 1               
RB: 132425, SB: 867365194, TC: 179, AC: 2               
RB: 132425, SB: 867365194, TC: 179, AC: 2               
RB: 132425, SB: 867365194, TC: 179, AC: 1               
RB: 132425, SB: 867365194, TC: 180, AC: 2               
RB: 133136, SB: 870364550, TC: 179, AC: 2               
RB: 133136, SB: 870364550, TC: 179, AC: 2               
RB: 133136, SB: 870364550, TC: 179, AC: 2               
RB: 133136, SB: 870364550, TC: 179, AC: 2               
RB: 133136, SB: 870364550, TC: 182, AC: 5               
RB: 133136, SB: 870364550, TC: 182, AC: 5               
RB: 133136, SB: 870364550, TC: 182, AC: 5               
RB: 133136, SB: 870364550, TC: 182, AC: 4               
RB: 133136, SB: 870364550, TC: 183, AC: 5               
RB: 133136, SB: 870364550, TC: 183, AC: 5               
RB: 135491, SB: 873632318, TC: 182, AC: 5               
RB: 135491, SB: 877072958, TC: 182, AC: 4               
RB: 135491, SB: 877072958, TC: 182, AC: 3               
RB: 135491, SB: 877072958, TC: 183, AC: 4               
RB: 135491, SB: 877072958, TC: 183, AC: 3               
RB: 135491, SB: 877072958, TC: 184, AC: 4               
RB: 135491, SB: 880875954, TC: 182, AC: 3               
RB: 135491, SB: 884611506, TC: 182, AC: 3               
RB: 135491, SB: 884906418, TC: 182, AC: 3               
RB: 135491, SB: 884906418, TC: 182, AC: 3               
RB: 136219, SB: 887364018, TC: 183, AC: 2               
RB: 136219, SB: 887364018, TC: 183, AC: 2               
RB: 136219, SB: 890362290, TC: 183, AC: 2               
RB: 136219, SB: 890362290, TC: 183, AC: 1               
RB: 136219, SB: 890362290, TC: 184, AC: 2               
RB: 136219, SB: 893662142, TC: 183, AC: 2               
RB: 136219, SB: 893662142, TC: 183, AC: 2               
RB: 136219, SB: 893662142, TC: 183, AC: 2               
RB: 136219, SB: 893662142, TC: 185, AC: 4               
RB: 136219, SB: 893662142, TC: 185, AC: 4               
RB: 136219, SB: 893662142, TC: 185, AC: 3               
RB: 136219, SB: 893662142, TC: 186, AC: 4               
RB: 136219, SB: 893662142, TC: 186, AC: 4               
RB: 136219, SB: 893662142, TC: 186, AC: 3               
RB: 136219, SB: 893662142, TC: 187, AC: 4               
RB: 137706, SB: 897087433, TC: 185, AC: 4               
RB: 137706, SB: 899774409, TC: 185, AC: 3               
RB: 137706, SB: 900888521, TC: 185, AC: 3               
RB: 137706, SB: 903509961, TC: 185, AC: 1               
RB: 137706, SB: 904918985, TC: 185, AC: 1               
RB: 137706, SB: 904918985, TC: 185, AC: 1               
RB: 137706, SB: 904918985, TC: 185, AC: 1               
RB: 138433, SB: 907376585, TC: 186, AC: 2               
RB: 138433, SB: 910362569, TC: 186, AC: 2               
RB: 138433, SB: 913668041, TC: 186, AC: 2               
RB: 138433, SB: 913668041, TC: 186, AC: 1               
RB: 138433, SB: 913668041, TC: 187, AC: 2               
RB: 138433, SB: 917104125, TC: 186, AC: 2               
RB: 138433, SB: 920708605, TC: 186, AC: 2               
RB: 138433, SB: 920905213, TC: 186, AC: 2               
RB: 138433, SB: 923854333, TC: 186, AC: 1               
RB: 138433, SB: 924935677, TC: 186, AC: 1               
RB: 138433, SB: 927393277, TC: 186, AC: 1               
RB: 138433, SB: 930375165, TC: 186, AC: 1               
RB: 138433, SB: 930375165, TC: 186, AC: 1               
RB: 138433, SB: 933660157, TC: 187, AC: 2               
RB: 139161, SB: 933668349, TC: 187, AC: 2               
RB: 139161, SB: 933668349, TC: 187, AC: 2               
RB: 139161, SB: 937104893, TC: 187, AC: 2               
RB: 139161, SB: 937104893, TC: 187, AC: 2               
RB: 139161, SB: 937104893, TC: 188, AC: 3               
RB: 139161, SB: 937104893, TC: 188, AC: 2               
RB: 139161, SB: 937104893, TC: 189, AC: 3               
RB: 139161, SB: 937104893, TC: 189, AC: 3               
RB: 139161, SB: 937104893, TC: 189, AC: 2               
RB: 139161, SB: 937104893, TC: 190, AC: 3               
RB: 139890, SB: 940806613, TC: 188, AC: 3               
RB: 139890, SB: 940904917, TC: 188, AC: 3               
RB: 139890, SB: 944181717, TC: 188, AC: 3               
RB: 139890, SB: 944935381, TC: 188, AC: 3               
RB: 139890, SB: 944935381, TC: 188, AC: 2               
RB: 139890, SB: 944935381, TC: 189, AC: 3               
RB: 139890, SB: 947159859, TC: 188, AC: 1               
RB: 139890, SB: 947159859, TC: 188, AC: 0               
RB: 139890, SB: 947159859, TC: 188, AC: 0               
RB: 139890, SB: 947159859, TC: 188, AC: 0               
RB: 139890, SB: 947159859, TC: 188, AC: 4294967295               
RB: 139890, SB: 947159859, TC: 189, AC: 0               
RB: 140619, SB: 947361023, TC: 189, AC: 1               
RB: 140619, SB: 947361023, TC: 189, AC: 0               
RB: 140619, SB: 947361023, TC: 189, AC: 4294967295               
RB: 140619, SB: 947361023, TC: 190, AC: 0               
RB: 140619, SB: 947361023, TC: 190, AC: 4294967295               
RB: 140619, SB: 947361023, TC: 191, AC: 0               
RB: 140619, SB: 947361023, TC: 191, AC: 0               
RB: 140619, SB: 947361023, TC: 191, AC: 0               
RB: 140619, SB: 947361023, TC: 191, AC: 4294967295               
RB: 140619, SB: 947361023, TC: 192, AC: 0               
RB: 140619, SB: 947361023, TC: 192, AC: 0               
RB: 142182, SB: 947378491, TC: 191, AC: 2               
RB: 142182, SB: 947378491, TC: 191, AC: 2               
RB: 142182, SB: 947378491, TC: 191, AC: 2               
RB: 142182, SB: 947378491, TC: 191, AC: 2               
RB: 142182, SB: 947378491, TC: 191, AC: 2               
RB: 142182, SB: 947378491, TC: 191, AC: 2               
RB: 142182, SB: 947378491, TC: 191, AC: 1               
RB: 142182, SB: 947378491, TC: 192, AC: 2               
RB: 142182, SB: 947378491, TC: 192, AC: 2               
RB: 142182, SB: 947378491, TC: 192, AC: 2               
RB: 142182, SB: 947378491, TC: 192, AC: 1               
RB: 142182, SB: 947378491, TC: 193, AC: 2               
RB: 144445, SB: 950056121, TC: 194, AC: 5               
RB: 144445, SB: 952448185, TC: 194, AC: 5               
RB: 144445, SB: 952448185, TC: 194, AC: 4               
RB: 144445, SB: 952448185, TC: 195, AC: 5               
RB: 144445, SB: 952448185, TC: 195, AC: 4               
RB: 144445, SB: 952448185, TC: 196, AC: 5               
RB: 144445, SB: 952448185, TC: 196, AC: 5               
RB: 144445, SB: 952448185, TC: 196, AC: 5               
RB: 144445, SB: 952448185, TC: 196, AC: 4               
RB: 144445, SB: 952448185, TC: 197, AC: 5               
RB: 145293, SB: 952914760, TC: 195, AC: 6               
RB: 145293, SB: 952914760, TC: 195, AC: 3               
RB: 145293, SB: 952914760, TC: 195, AC: 0               
RB: 145293, SB: 952914760, TC: 195, AC: 0               
RB: 145293, SB: 952914760, TC: 196, AC: 1               
RB: 145293, SB: 952914760, TC: 196, AC: 1               
RB: 146019, SB: 953963540, TC: 196, AC: 1               
RB: 146019, SB: 953963540, TC: 196, AC: 0               
RB: 146019, SB: 953963540, TC: 197, AC: 1               
RB: 146019, SB: 953963540, TC: 197, AC: 1               
RB: 146019, SB: 953963540, TC: 197, AC: 1               
RB: 146019, SB: 953963540, TC: 197, AC: 1               
RB: 146019, SB: 953963540, TC: 197, AC: 0               
RB: 146019, SB: 953963540, TC: 198, AC: 1               
RB: 146762, SB: 954979232, TC: 198, AC: 3               
RB: 146762, SB: 954979232, TC: 198, AC: 3               
RB: 146762, SB: 954979232, TC: 198, AC: 2               
RB: 146762, SB: 954979232, TC: 199, AC: 3               
RB: 147502, SB: 955265375, TC: 198, AC: 3               
RB: 147502, SB: 955265375, TC: 198, AC: 1               
RB: 147502, SB: 955265375, TC: 198, AC: 0               
RB: 147502, SB: 955265375, TC: 198, AC: 0               
RB: 147502, SB: 955265375, TC: 198, AC: 0               
RB: 148227, SB: 955429419, TC: 199, AC: 1               
RB: 148227, SB: 957985323, TC: 199, AC: 1               
RB: 148227, SB: 957985323, TC: 199, AC: 0               
RB: 148227, SB: 957985323, TC: 200, AC: 1               
RB: 148227, SB: 958734227, TC: 199, AC: 1               
RB: 148227, SB: 958734227, TC: 199, AC: 0               
RB: 148227, SB: 958734227, TC: 199, AC: 0               
RB: 148227, SB: 958734227, TC: 199, AC: 0               
RB: 148227, SB: 958734227, TC: 199, AC: 0               
RB: 148227, SB: 958734227, TC: 199, AC: 0               
RB: 149684, SB: 959082591, TC: 202, AC: 3               
RB: 149684, SB: 959082591, TC: 202, AC: 3               
RB: 149684, SB: 959082591, TC: 202, AC: 3               
RB: 149684, SB: 959082591, TC: 202, AC: 2               
RB: 149684, SB: 959082591, TC: 203, AC: 3               
RB: 150409, SB: 962902492, TC: 202, AC: 3               
RB: 150409, SB: 962902492, TC: 202, AC: 3               
RB: 150409, SB: 966285788, TC: 203, AC: 4               
RB: 150409, SB: 966285788, TC: 203, AC: 4               
RB: 150409, SB: 966285788, TC: 203, AC: 3               
RB: 150409, SB: 966285788, TC: 204, AC: 4               
RB: 151136, SB: 968838056, TC: 203, AC: 4               
RB: 151136, SB: 971230120, TC: 203, AC: 4               
RB: 151136, SB: 973622184, TC: 203, AC: 3               
RB: 151136, SB: 976178088, TC: 203, AC: 3               
RB: 151136, SB: 978733992, TC: 203, AC: 2               
RB: 151136, SB: 979086248, TC: 203, AC: 2               
RB: 151136, SB: 983387048, TC: 203, AC: 2               
RB: 151136, SB: 985516968, TC: 203, AC: 2               
RB: 151136, SB: 987712424, TC: 203, AC: 2               
RB: 151136, SB: 989875112, TC: 203, AC: 2               
RB: 151136, SB: 992103336, TC: 203, AC: 2               
RB: 151136, SB: 994397096, TC: 203, AC: 2               
RB: 151136, SB: 996658088, TC: 203, AC: 2               
RB: 151136, SB: 998755240, TC: 203, AC: 2               
RB: 151136, SB: 999091112, TC: 203, AC: 2               
RB: 151136, SB: 1003801512, TC: 203, AC: 2               
RB: 151136, SB: 1005538216, TC: 203, AC: 2               
RB: 151136, SB: 1008618408, TC: 203, AC: 2               
RB: 151136, SB: 1009896360, TC: 203, AC: 2               
RB: 151136, SB: 1013599144, TC: 203, AC: 2               
RB: 151136, SB: 1014418344, TC: 203, AC: 2               
RB: 151136, SB: 1018776488, TC: 203, AC: 2               
RB: 151136, SB: 1019095976, TC: 203, AC: 2               
RB: 151136, SB: 1024019368, TC: 203, AC: 2               
RB: 151136, SB: 1025559464, TC: 203, AC: 2               
